product_group_name,product_name,brand,item_number,manufacturer_number,category_hierarchy,product_group_url,Quantity,price_per_unit,availability,group_description,unit_size,specifications,image_urls,scraped_at,extraction_method,validation_status,validation_notes
Pulse™ latex,Pulse powder-free latex gloves x-small 100/box,Innovative Healthcare,5380034,151050,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/pulse-trade-latex,1,$11.49,In stock,Powder-free latex exam gloves. Finish provides superior gripping ability. Excellent donning properties and comfort. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color 100 gloves per box Order 10 boxes to purchase a case,100/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbav.jpg,2026-03-17T19:40:56.101787,css-selector,valid,
Pulse™ latex,Pulse powder-free latex gloves small 100/box,Innovative Healthcare,5380035,151100,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/pulse-trade-latex,1,$11.49,In stock,Powder-free latex exam gloves. Finish provides superior gripping ability. Excellent donning properties and comfort. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color 100 gloves per box Order 10 boxes to purchase a case,100/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbav.jpg,2026-03-17T19:40:56.109433,css-selector,valid,
Pulse™ latex,Pulse powder-free latex gloves medium 100/box,Innovative Healthcare,5380047,151200,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/pulse-trade-latex,1,$11.49,In stock,Powder-free latex exam gloves. Finish provides superior gripping ability. Excellent donning properties and comfort. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color 100 gloves per box Order 10 boxes to purchase a case,100/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drbav.jpg,2026-03-17T19:40:56.114696,css-selector,valid,
Pulse™ latex,Pulse powder-free latex gloves large 100/box,Innovative Healthcare,5380054,151300,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/pulse-trade-latex,1,$11.49,In stock,Powder-free latex exam gloves. Finish provides superior gripping ability. Excellent donning properties and comfort. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color 100 gloves per box Order 10 boxes to purchase a case,100/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbav.jpg,2026-03-17T19:40:56.119156,css-selector,valid,
Pulse™ latex,Pulse powder-free latex gloves x-large 100/box,Innovative Healthcare,5380063,151350,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/pulse-trade-latex,1,$9.99,In stock,Powder-free latex exam gloves. Finish provides superior gripping ability. Excellent donning properties and comfort. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color 100 gloves per box Order 10 boxes to purchase a case,100/box,"{""Size"": ""X-Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbav.jpg,2026-03-17T19:40:56.123860,css-selector,valid,
Microflex® ComfortGrip™,,Ansell,,,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/microflex-reg-comfortgrip-trade,,$13.49,Out of Stock,Powder-free latex exam gloves. Medical grade exam glove. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,1,{},https://www.safcodental.com/media/catalog/product/d/r/drbaw.jpg,2026-03-17T19:40:56.368461,css-selector,valid,
Cyntek®,Cyntek powder-free latex gloves x-small 100/box,Cranberry,4710407,CR7835,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/cyntek-reg,1,$16.49,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg,2026-03-17T19:40:57.572889,css-selector,valid,
Cyntek®,Cyntek powder-free latex gloves x-small 100/box,Cranberry,4710407,CR7835,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/cyntek-reg,10,$15.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg,2026-03-17T19:40:57.572889,css-selector,valid,
Cyntek®,Cyntek powder-free latex gloves small 100/box,Cranberry,4710418,CR7836,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/cyntek-reg,1,$16.49,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg,2026-03-17T19:40:57.581382,css-selector,valid,
Cyntek®,Cyntek powder-free latex gloves small 100/box,Cranberry,4710418,CR7836,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/cyntek-reg,10,$15.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg,2026-03-17T19:40:57.581382,css-selector,valid,
Cyntek®,Cyntek powder-free latex gloves medium 100/box,Cranberry,4710426,CR7837,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/cyntek-reg,1,$16.49,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg,2026-03-17T19:40:57.587226,css-selector,valid,
Cyntek®,Cyntek powder-free latex gloves medium 100/box,Cranberry,4710426,CR7837,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/cyntek-reg,10,$15.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg,2026-03-17T19:40:57.587226,css-selector,valid,
Cyntek®,Cyntek powder-free latex gloves large 100/box,Cranberry,4710432,CR7838,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/cyntek-reg,1,$16.49,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg,2026-03-17T19:40:57.590321,css-selector,valid,
Cyntek®,Cyntek powder-free latex gloves large 100/box,Cranberry,4710432,CR7838,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/cyntek-reg,10,$15.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg,2026-03-17T19:40:57.590321,css-selector,valid,
Cyntek®,Cyntek powder-free latex gloves x-large 100/box,Cranberry,4710433,CR7839,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/cyntek-reg,1,$16.49,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""X-Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg,2026-03-17T19:40:57.593437,css-selector,valid,
Cyntek®,Cyntek powder-free latex gloves x-large 100/box,Cranberry,4710433,CR7839,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/cyntek-reg,10,$15.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""X-Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg,2026-03-17T19:40:57.593437,css-selector,valid,
VitalGard®,VitalGard latex powder-free gloves large 100/box,Dash,4680663,VPF100L,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/vitalgard-reg,1,$12.49,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural color 100 gloves per box Order 10 boxes to purchase a case,100/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbaz.jpg,2026-03-17T19:40:59.766677,css-selector,valid,
Aurelia® Distinct®,,Supermax,,,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/aurelia-reg-distinct-reg,,$8.79,Out of Stock,Powder-free latex exam gloves. Premium quality. Honeycomb textured fingertips and palms Beaded cuff Non-Chlorinated Ambidextrous 50μg or less of latex protein White color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,1,{},https://www.safcodental.com/media/catalog/product/d/r/drbba.jpg,2026-03-17T19:40:59.785404,css-selector,valid,
Blossom®,,Mexpo,,,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/blossom-reg,,$8.59,Out of Stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous No protein claim Natural color Polymer coating for easy donning 100 gloves per box Order 10 boxes to purchase a case,1,{},https://www.safcodental.com/media/catalog/product/d/r/drbbe.jpg,2026-03-17T19:41:00.990633,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves x-small 100/box,Safco,1028033,102-8033,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,1,$6.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.946929,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves x-small 100/box,Safco,1028033,102-8033,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,10,$6.49,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.946929,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves x-small 100/box,Safco,1028033,102-8033,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,20,$5.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.946929,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves small 100/box,Safco,1028035,102-8035,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,1,$6.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.950852,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves small 100/box,Safco,1028035,102-8035,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,10,$6.49,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.950852,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves small 100/box,Safco,1028035,102-8035,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,20,$5.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.950852,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves medium 100/box,Safco,1028038,102-8038,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,1,$6.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.956887,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves medium 100/box,Safco,1028038,102-8038,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,10,$6.49,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.956887,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves medium 100/box,Safco,1028038,102-8038,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,20,$5.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Medium""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.956887,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves large 100/box,Safco,1028041,102-8041,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,1,$6.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.962022,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves large 100/box,Safco,1028041,102-8041,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,10,$6.49,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.962022,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves large 100/box,Safco,1028041,102-8041,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,20,$5.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.962022,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves x-large 100/box,Safco,1028043,102-8043,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,1,$6.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""X-Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.964992,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves x-large 100/box,Safco,1028043,102-8043,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,10,$6.49,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""X-Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.964992,css-selector,valid,
Safco DuraSoft™ latex gloves,Safco DuraSoft latex gloves x-large 100/box,Safco,1028043,102-8043,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,20,$5.99,In stock,Powder-free latex exam gloves.,100/box,"{""Size"": ""X-Large""}",https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg,2026-03-17T19:41:02.964992,css-selector,valid,
BeeSure® Latex,BeeSure gloves latex powder-free x-small 100/box,EcoBee,4711402,BE2815,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/beesure-reg-latex,1,$11.49,In stock,Powder-free latex exam gloves. Smooth polymer interior coating aids in both moist and dry donning. Micro-textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coating for easy donning 100 gloves per box Order 10 boxes to purchase a case,100/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbbh.jpg,2026-03-17T19:41:03.643971,css-selector,valid,
BeeSure® Latex,BeeSure gloves latex powder-free x-small 100/box,EcoBee,4711402,BE2815,Dental Supplies / Dental Exam Gloves / Latex gloves,https://www.safcodental.com/product/beesure-reg-latex,10,$10.99,In stock,Powder-free latex exam gloves. Smooth polymer interior coating aids in both moist and dry donning. Micro-textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coating for easy donning 100 gloves per box Order 10 boxes to purchase a case,100/box,"{""Size"": ""X-Small""}",https://www.safcodental.com/media/catalog/product/d/r/drbbh.jpg,2026-03-17T19:41:03.643971,css-selector,valid,
